text1,text2
常想穷弱，受人欺，发展经济,不忘耻辱，长志气，固我国防
经济才优，雩都载道称颂,抚宇恩溥，鱼台阖邑挽留
神兵四渡三军勇,赤水千奇一镇雄
瑞雪呈祥，开泰还须羊毅力,彩民圆梦，迎春不负马精神
测天探地，两仪千古誉,博史通经，一赋十年成
英雄铁骨温柔挫,玉人心事风情开
雁过秋声藏不住,蝉吟落叶唤难回
晓径来樵，伐薪惊醒苍山梦,观棋不语，忘世未知岁月长
江山随我坐,今古任心游
信义忠心，犹可千秋供仰望,清风明月，好将二字更沉吟
砚台汩汩思三月,春雪堂堂种六如
无边春色织村梦,有韵画图到寨家
总持兜率三千界,妙湛旃檀五百杯
千山同此夜,一月立今秋
无知多吃藕,居禄少贪心
山羊上山，山触山羊角，咩咩咩,水牛下水，水淹水牛头，噗噗噗
多缅日新志,能为岁寒枝
江湖寂寞因为我,朝野清明全赖君
篱畔小酌花作伴,山中长隐鹤为邻
景历风花雪月,岁迎春夏秋冬
大漠风沙，王陵斜照苍烟里,千年云霭，秦冢深埋黄土中
郎君下笔惊鹦鹉,帝子吹箫逐凤凰
碧水邀春色,华山派老成
九里春风香宛宛,六桥夜雨意绵绵
倦却纷争独问月,宏开气象国增辉
新手上路，应多多支持,鱼儿中钩，可万万不能
玉水明沙秋景丽,红情绿意梦魂香
莲蕾含情风欲醉,梅姿入画墨添香
无病休嫌瘦,家安莫怨贫
吴钩明似月,红袖爱招风
茶可醉人何必酒,画能酬客不需诗
虎跃龙腾，万里长征风光无限,花香鸟语，九州大地春色正浓
古地闻古，古香古色沁心肺,今人看今，今味今声牵梦魂
门迎百福风光好,户纳千祥气象新
若要现生往净土,劝君急早念弥陀
端时正夏锣鼓响，响震摇水殿,八月仲秋桂花香，香飘满人间
谁把醉八仙舞给村姑看,偶将痴四凤吟于野渡听
开席三杯酒,收摊一阵风
一味诗心堪佐酒,无穷画意可融词
礼樵问路山中事,对月举杯天上人
渐次东郊花锦绣,依稀南陌草参差
岁月流金，六秩江山谁着墨,锤镰映彩，九三盛诞我抒怀
玉犬辞旧岁,金猪拱福门
杨柳春风迎瑞气,松竹明月踏祥云
反腐倡廉扶正气,监督领导走偏锋
似水流年催白发,凌云风气壮丹心
古来才大难为用,海内诗名今数谁
兔奔深山辞旧岁,龙腾盛世贺新春
入室云烟淡,铺张笔墨浓
形势遥分金马地,文光直射斗牛炉
细致荧屏，浏览能知天下事,玲珑音盒，通联互诉世间情
闲听物语心犹静,若论人情意更繁
路到穷途知进退,心存大道任沉浮
宗开京兆传名远,秀毓郢州播惠长
晨晓云开升赤焰,秋深霜降吐黄花
风中意绪随云远,雨后愁丝伴柳生
天远难通青鸟信,酒酣曾唱大风词
金羊献瑞和谐景,碧玉呈祥幸福诗
鲜花绽蕾朵朵美,春笋破土节节高
霭气渐移高阁漏,日华初照御阶松
拳头上立得人起,太阳里喷出火来
日吻云霞，翡翠岛中金灿灿,鱼翔细浪，微山湖上静悄悄
居为千山云，出为万民雨,直如朱丝绳，清如玉壶冰
务实求新，谱安州宏篇,激情奋进，铸华夏辉煌
点灯登阁攻书苦,斑竹扮猪笑句痴
全民放假劳谁动,小鬼开学读自书
邹府荣光夸小眯,凯歌奋激显雄风
著书秉继茶经，龙芽增润,建馆傍依舜水，玉树生香
今试回头终不悔,本来无病怕何如
于书无所不读,凡物皆有可观
花深似海春将去,竹翠如烟雨正浓
千载清风千载韵,一城廉政一城歌
星坛火伏烟霞瞑,庭草春深绶带长
峰下息心悟瀑语,斋中听竹系民情
百花园林春风暖,万里征途战旗红
春风幕阜横新笛,笑浪武宁漫福堤
正当海晏河清日,看取朝开暮落花
天怜十五贯,春打六九头
民享丰年景,党开盛世春
国富民强，九州呈瑞气,政通人和，四序耀春晖
偷几日闲，醉之山水,将通身累，浣入烟霞
眼波随月转,身影伴风斜
风轻云影淡,海阔涛声高
文章开窔奥,经训乃菑畲
玉面如银，片片漂浮云海里,清汤似雪，滴滴舞动雾河中
丁公凿井，横竖要多一口,盲人摸象，高低想胜三分
开卷犹闻红楼梦,闭书已醉牡丹亭
香花遍地开，浑无罅隙安人足,落瓣随风舞，若有云霞到客襟
山韵赋诗，满眼和风开画卷,溪音组曲，半坡花雨落琴台
朱家添福寿,进士出明清
访贤车马声犹近,有道君王德不孤
金菊灿灿蝉披露,绿柳飘飘燕剪风
小乔安在哉？相逢却不识夫婿,公瑾应怜否？可笑依然短气量
周鼎商彝传百世,秦松汉柏屹千秋
蛱蝶图中，香凝帝子花间梦,沧桑劫后，帘卷王郎笔底风
灯花未落今秋晚,棋子犹敲此夜凉
经年砺笔山倾倒,看字如人水性情
青松岭上白毛女,槐树庄边苦菜花
绝顶临虚，入目千山皆拜我,苍穹问鼎，擎天一柱自凌云
梦想催人，津门万里传捷报,春风贺喜，港口千帆奏凯歌
青山白云，因树为屋,绿葵紫蓼，以稼名轩
香融岳麓云，将圣域频添重彩,笔蘸湘江水，为茶经再续新词
少年怀大志,祖国展新颜
笨蛋一个让人烦,熏鸡半支您解馋
论道著书留美誉,行医济世惠苍生
参差步子拨金线,大小珠儿落玉盘
风晚客愁几帆远,云低心乱百鸟昏
万众降倭，谁言华夏任欺辱,三军亮剑，何惧妖魔再扑来
雨灭龙蛇火,春生鸿雁天
风和蝶闹，浅粉盈枝俏,日暖人勤，金黄蔽野馨
尽日清和宜水竹,引人幽致在风兰
普度众生登觉岸,弘扬佛教沐禅光
赋句游月殿,临书上阳台
寻根祭祖，后土庙中烟篆千古字,游月聘怀，飞云楼上景开万荣图
家藏万卷闲时读,剑指千秋乱世知
同唱春天故事，奔向小康情更迫,共吟世纪诗篇，赢来大治意尤浓
朴实,风流
佛头着粪,锦上添花
玉轮广满大千界,银涩秋澄三五霄
大道通天，荟赫赫狮王，西樵决胜,新春进步，追煌煌国梦，南粤争先
耻雪中华，京邑已非清政府,珠还合浦，港人依旧粤乡音
尘心不净难超度,俗骨能脱可训迪
天不矜高，是以无形容万物,行多扬善，尝能处静让三分
淡写流年一纸梦,闲斟往事半杯茶
思还如我苦,拂树似花鲜
碰壁方知门路少,走穴就怕价钱低
春头有柳诗先绿,雪底无梅墨不香
揽月摘星，龙胄千秋圆好梦,巡天阅世，神舟十度放高歌
春风两会，天宫广布民生网,时雨每临，祖国遍开幸福花
野花几点邀风赏,村酒一杯对月斟
世态炎凉，来鸿去雁知温度,民心向背，除弊兴良谋幸福
挑野菜,荐山殽
瑶池桃熟登琼筵,玉树柯荣绚彩衣
雨到鱼翻浪,天晴鹤唳风
酌言献酌言，尝人歌不老,旨且多旨且，有国号长春
了犹未了梦,生气莫生非
屏前空守三更月,网海翻腾五洋波
杯净壶干少醉意,墨清笔重多愁心
百口尝斋称地道,好心行善秉天恩
谁人执笔，蘸六朝雨露,我辈习文，法七子篇章
文运复昌隆，蔚起人才高北斗,祠堂重奂美，巍然邈貌冠南邦
欧阳尚书费直易,铁崖乐府迦陵词
疑后院遭强人荼毒，一掬老泪,若前身为爱国近臣，请赐白绫
熏香多美味,腊胙配珍馐
柳绽梅开，花香二度,神惊鬼咤，旗竖三门
观雨弹缱绻,听风唱沧桑
中日争端惊眼处,古今奔月带头人
万物有情春点染,一生多福党安排
往事已成空，六宫粉黛无颜色,斯时将合统，七国英雄失主谋
鸿蒙三教主,道德五千言
沽售薄才期附骥,寻求博识遍从师
秋菊含怨凝香冷,浊酒消愁邀月来
精明入股收红利,磊落做人无野心
骏马九州梦,灵羊四海春
遍地旅游业，红火发展,鲁山风景区，独秀名扬
土专家养羊，带动村民脱贫,新乡贤捐款，支援公路早通
舟行载复皆因水,民意得失原在何
卅载春风，劲展神州画卷,六旬红日，高升玉宇霞光
世纪图腾龙翘首,中华崛起国扬眉
育子辛劳，姜嫄盛德人间颂,教民稼穑，后稷丰功天下传
壁虎,田螺
情于孟夏眉间递,爱在深秋垄上行
情怀梁山千里锦,烟笼水泊万家春
故地故人稀，明月多情如故,霜天霜角冷，残红寥落临霜
桃花坞里诗翁老,流水庐前野客闲
吉地融和人俊美,林泉幽静自清明
五驱龙虎节,三入凤凰池
泉声秋雨细,山色古屏高
烟雨春秋，情满黄金路,山川草木，魂牵赤子心
红日高照新居户,喜花常开幸福家
集思广益兴联苑,远志雄心振艺坛
九州永泰，普天同庆,四海长安，世界和谐
勤苦农家，无数辛劳无数盼,连绵秋雨，几多欢喜几多愁
度日竹书千万字,当窗山隔一重江
上台来亮相,下级挺黑心
且饮疏梅酒,不喝孟婆汤
窗前小坐梅香久,竹里徐行泉韵悠
青云带雨出山，算量十里景,黄帝登天回首，立赏三春图
一路春风奔幸运,满车笑语驰康庄
昔年训诲亲承，犹子鲤庭怜教范,此日音容顿杳，儿曹马诫感遗书
力吞六国秦赢政,一字千金吕不韦
副副春联抒壮志,声声爆竹寄豪情
扯嗓村前，唤出晓日照华夏,挥鞭牛背，赶那夕阳回我家
农行行长,学会会员
风光旖旎莺啼序,色彩斑斓蝶恋花
燕京藏古韵,啤酒散天香
处变不惊方大器,居中取上自高明
笔下人生，喜怒哀愁皆入墨,窗前岁月，酸甜苦辣俱归心
三为祭酒荀卿老,一卧沧江杜甫愁
十笏茅斋，可收潍水三春烟景,一方天井，栽得板桥数竿幽篁
商务春秋，集四海娇子传捷报,亚大时代，聚九州英才展宏图
月色一帘梦,风声万曲歌
最恨秋风花满地,依然落寞雁横天
渤海朝，朝朝朝，朝朝朝落,白云长，长长长，长长长消
阁下出山真卖命,田中无水可交关
春风依旧是,故友已今非
松密竹疏山阁雅,风清月朗夜窗幽
不悲镜里容颜瘦,且喜心头事圆满
桂樨馥香敬亭月,桃李沉醉芳园诗
子须知，异史篇，肖鬼肖狐终可鉴,君不见，长门事，如花如月岂为凭
雄文能徙鳄,绝曲为求凰
连底冻,尽汤干
久耕南亩红尘远,乱点鸳鸯喜事来
长柳，钓出鱼跃鸡鸣晨塘月,鹿园，邀来舟移莲动水滘风
瀚海珠明，惊看五湖移塞北,红崖浪暖，轻挥一棹到江南
求人厚礼不得不,办事差钱难上难
独乐寺,钓鱼城
求知应效衔泥燕,建业当学采蜜蜂
无有分别想,而行慈悲心
俗嶂即空，且看禅境连云起,梵天不远，唯跨心门拾级登
搞乱中东为获利,搅浑南海好摸鱼
安住诸佛菩提道,不起凡夫染污心
秋风吟古道,白发赋闲愁
古法窖酿得真味,传统海藏添异香
芳心一束空滴漏,坏蛋岂能满大街
云锦千般韵,雨花万种情
月下煮茶，绿色满庭歌不尽,窗前酌韵，春光遍地乐无穷
森林繁茂生梁栋,大海深沉蕴宝珍
义利资三倍,兴隆达四文
旅客愁怀堆万斛,佳人笑靥值千金
心同寒露冷,我没醉青春
偷菜摘瓜临小溪,寻诗问句拜灵山
灵槎邀我摘星去,呆板伴郎拾点来
梅颜凝雪韵,傲骨塑天姿
春盛花蝶舞,稻香锦鲤肥
安步不须青竹杖,静心自有夜光杯
事与时，笔下常开花两朵,民对己，心中总亮烛一台
清闲日子追求少,甘苦人生品味多
虎跑泉边来灌水,龙游寺里去开光
行远自迩行之远,业精于勤业必精
荷伞遮阳鱼作乐,云纱蔽月影无寻
警句名言陪座右,美人红袖侍身旁
推敲几下诗钟响,积淀千年翰墨香
丈夫肩上千斤任,君子胸中百旅兵
一死便成大自在,他生须略减聪明
绿树丛丛，蝶逐新花缘有径,琼楼处处，燕寻旧垒了无痕
煮酒言诗寻竹下,谈今论古步花间
丰衣足食刑何用,减两偷斤法不容
三年清知府,十万雪花银
千余年佛土庄严，姑苏城外寒山寺,八百杵人心警悟，阎浮夜半海潮音
清风路上怜花影,明月怀中掩酒香
福满翠屏，金蛇起舞膺功去,春临绿地，骏马奔腾报捷来
每闻大器出寒舍,偶见新人爆冷门
克己,尤人
但凭热血浇文字,且让激情漫画坛
水月轻拨如玉碎,琴弦婉转若云飞
望居东莞郡,誉自泰山堂
意在心上曰，曰缘曰道曰义曰理,悟从吾边生，生信生诚生德生威
良士乐休休，夕扶奇石梦丘壑,情怀诚切切，晨沐曦光望海天
胜友会天门，又到一方瞻圣采,好风来楚苑，何辞千里续茶缘
传旨九天，彩凤遍生盛世,悬廷一脉，祥麟发降法门
富乐蒸霓，吴地千乡腾喜气,和谐绽蕾，浦江四季尽花期
雪落缸沿，天赐一条白玉带,烟薰火畔，地生半幅皂罗袍
南北货任君挑选,工农渠凭我沟通
月钓村头树,云游槛外天
马踏风云，澎湃大唐气概,球飞日月，昂扬盛世情怀
惟公马首是瞻，勉作义师桴鼓应,奈此豺牙尚厉，不堪国论沸羹多
明月失足跌落水,春风得意笑出声
水能淡性为吾友,竹本虚心即我师
砌座云城当酒筑,掬瓢沧海入诗盅
读书百卷通神鬼,得道一心贯古今
诗推杜甫,赋拟杨雄
春风吹梦临门喜,节气暖人去燕归
漫游四海闯中外,闲抚七弦弹古今
道在人心凭问取,情于弦管任奔流
皓月卧莲台，独饮香江何时醉,苍风笼荻渚，满铺瘦雪一寸愁
无题可引诗争论,有口难分话失音
缘来缘去缘如水,梦醒梦真梦似风
燕去春枯梁自寂,梅残雪化院犹香
上下盘旋，百鸟玲珑鸣翠竹,东西辉耀，两楼别致接幽亭
熙攘红尘，哪有无嗔无欲地,迢遥青史，却多或唾或芳名
多情只有春庭月,养性空抛苦海波
烟云缥缈人何处,水月依稀梦此间
光荣当属戍边户,温暖亦舒军嫂心
万千尽在壶中淡,物我都于局外闲
净心情、临佛地，心中成净地,观山水、听梵音，山上拜观音
桃抹胭脂柳织锦,风吹唢呐莺唱歌
奇莱平原居部落,恒春半岛是家园
春到梅山，春梅怒放不吝色,夏穿竹海，夏竹绵联可乘凉
开启文明华夏，乃祖先功德,建成幸福家园，由我辈担当
失意文人轻作对,动情鸳梦喜成双
枫岸流霞，泊舟坐爱秋波媚,竹寮漱雨，横笛吹残玉漏迟
牧夕阳，短笛横牛背,思故里，纤愁漫我心
鱼戏芙蓉水,鸾惊翰墨林
泉水叮咚苍翠里,樵夫来往白云间
春风发万物，花红柳绿,惠雨润千家，人寿年丰
招标绝对火,切记少跟风
伏案挥毫关柳色,临窗弄管唤春怀
尧山藏胜迹，墨子非攻，和风入梦,古邑谱新篇，牛郎创业，骏马扬鞭
天地文章心底墨,风云岁月眼前烟
清官难断家务事,无人敢登野渡船
留点心思编故事,取来笔墨录沧桑
山药蛋顺心理气,草乌鸡益寿延年
知识如春苏野沃,校园似雨润苗生
巳年立志，志同道合创大业,壬岁尚仁，仁厚德丰谱新篇
天地沉浮收眼底,春秋冷暖挂心中
杳杳一川平漠野,青青满目大草原
小径花飞，惊觉春光如水逝,空山鸟语，堪怜岁月逐风流
月挂寻新梦,花开动旧情
匹马江湖舒剑影,只身今古撼书山
立业翱翔，春雷击鼓,转型超越，骏马启程
问谁催雪？送来玉桂三千树,看我探春，拈得东风第一枝
英气三军谁敌手,涛声两岸有余情
月圆莫入离人眼,春逝徒增孤旅愁
甘死原求救世,复活只在济民
俗人炊五谷,志士有恒心
利万物而不争，水真上善,处众人之所恶，道近无尤
草木同一色,馨香遍九垓
举世闻名日月潭，难留日月,解毒清热金银花，可有金银
联句无常律,文章有定格
江山不老,祖国长春
风来花似笑,春到鸟亦歌
脚踏七星行宇内,胸怀四海入风尘
羊辞旧岁留福去,猴闹新春报喜来
金穗燃情，为美丽乡村筑梦,银行守信，给辉煌产业加油
有理声高难服众,无才貌美枉迷人
笔底春秋，不因宠辱换颜色,心中天地，未以阴晴易性情
日寇降书，恒留笑柄,滇军红史，永耀中华
粉壁已沉题凤字,晴云直卷上天风
修史记,赋离骚
恭喜发财财到手,迎春接福福满门
能固丕基堪用事,浔江丽景足怡情
明月焙糕，圆来天下千般好,东风蘸酱，香透世间三味奇
十八大，良猷凝众志,百千行，活力弄新潮
教育泽生命，培根竢实勤为本,良师领未来，习字课书严是真
梦入花间花入梦,情伤月下月伤情
篱边菊已经霜瘦,垄上梅曾伴雪香
无暇人品清如玉,动物庄园笑问天
慕想兴邦千载梦,弘扬报国万年心
南北东西行万里,油盐柴米进千家
